svid,llid,satsys,satnum,elev,azim,SNR
51052,2380,GLN,66,20,289,40
51053,2380,GLN,73,10,021,31
51054,2380,GLN,75,39,139,46
51055,2380,GLN,65,68,345,28
51056,2380,GLN,88,23,244,41
51057,2380,GLN,81,30,303,33
51058,2380,GLN,72,39,081,35
51059,2380,GLN,82,09,348,
51060,2381,GPS,02,13,323,38
51061,2381,GPS,05,16,305,29
51062,2381,GPS,06,29,206,42
51063,2381,GPS,07,67,130,37
51064,2381,GPS,09,49,071,31
51065,2381,GPS,11,45,247,34
51066,2381,GPS,13,04,254,35
51067,2381,GPS,20,53,295,36
51068,2381,GPS,29,05,322,35
51069,2381,GPS,30,43,189,39
51070,2381,GLN,74,43,057,28
51071,2381,GLN,66,20,289,35
51072,2381,GLN,73,10,021,35
51073,2381,GLN,75,39,139,46
51074,2381,GLN,65,68,345,30
51075,2381,GLN,88,23,244,42
51076,2381,GLN,81,30,303,29
51077,2381,GLN,72,39,081,28
51078,2381,GLN,82,09,348,
51079,2382,GPS,02,13,323,39
51080,2382,GPS,05,16,305,33
51081,2382,GPS,06,29,206,35
51082,2382,GPS,07,67,130,39
51083,2382,GPS,09,49,071,27
51084,2382,GPS,11,45,247,37
51085,2382,GPS,13,04,254,35
51086,2382,GPS,16,12,037,29
51087,2382,GPS,20,53,295,34
51088,2382,GPS,29,05,322,31
51089,2382,GPS,30,43,189,43
51090,2382,GPS,04,13,074,
51091,2382,GLN,66,20,289,32
51092,2382,GLN,73,10,021,38
51093,2382,GLN,75,39,139,42
51094,2382,GLN,65,68,345,28
51095,2382,GLN,88,23,244,35
51096,2382,GLN,81,30,303,40
51097,2382,GLN,72,39,081,37
51098,2382,GLN,82,09,348,
51099,2383,GPS,02,13,323,41
51100,2383,GPS,04,13,074,29
51101,2383,GPS,05,16,305,35
51102,2383,GPS,06,29,206,37
51103,2383,GPS,07,67,130,38
51104,2383,GPS,11,45,247,34
51105,2383,GPS,13,04,254,36
51106,2383,GPS,20,53,295,36
51107,2383,GPS,29,05,322,36
51108,2383,GPS,30,43,189,39
51109,2383,GLN,74,43,057,32
51110,2383,GLN,66,20,289,27
51111,2383,GLN,73,10,021,38
51112,2383,GLN,75,39,139,39
51113,2383,GLN,65,68,345,34
51114,2383,GLN,88,23,244,37
51115,2383,GLN,81,30,303,35
51116,2383,GLN,82,09,348,
51117,2384,GPS,02,13,323,36
51118,2384,GPS,05,16,305,33
51119,2384,GPS,06,29,206,41
51120,2384,GPS,07,67,130,36
51121,2384,GPS,11,45,247,30
51122,2384,GPS,13,04,254,28
51123,2384,GPS,20,53,295,30
51124,2384,GPS,29,05,322,33
51125,2384,GPS,30,43,189,35
51126,2384,GPS,16,12,037,
51127,2384,GLN,74,43,057,25
51128,2384,GLN,66,20,289,32
51129,2384,GLN,73,10,021,35
51130,2384,GLN,75,39,139,41
51131,2384,GLN,65,68,345,32
51132,2384,GLN,88,23,244,38
51133,2384,GLN,81,30,303,33
51134,2384,GLN,72,39,081,31
51135,2384,GLN,82,09,348,
51136,2385,GPS,02,13,323,38
51137,2385,GPS,04,13,074,32
51138,2385,GPS,05,16,305,30
51139,2385,GPS,06,29,206,34
51140,2385,GPS,07,67,130,40
51141,2385,GPS,09,49,071,31
51142,2385,GPS,11,45,247,34
51143,2385,GPS,13,04,254,33
51144,2385,GPS,20,53,295,35
51145,2385,GPS,29,05,322,31
51146,2385,GPS,30,43,189,36
51147,2385,GPS,16,12,037,
51148,2385,GLN,74,43,057,28
51149,2385,GLN,66,20,289,36
51150,2385,GLN,73,10,021,32
51151,2385,GLN,75,39,139,44
51152,2385,GLN,65,68,345,37
51153,2385,GLN,88,23,244,38
51154,2385,GLN,81,30,303,33
51155,2385,GLN,72,39,081,34
51156,2385,GLN,82,09,348,
51157,2386,GPS,02,13,323,35
51158,2386,GPS,04,13,074,28
51159,2386,GPS,05,16,305,36
51160,2386,GPS,06,29,206,35
51161,2386,GPS,07,67,130,35
51162,2386,GPS,09,49,071,31
51163,2386,GPS,11,45,247,39
51164,2386,GPS,13,04,254,28
51165,2386,GPS,16,12,037,29
51166,2386,GPS,20,53,295,42
51167,2386,GPS,29,05,322,33
51168,2386,GPS,30,43,189,31
51169,2386,GLN,66,20,289,31
51170,2386,GLN,73,10,021,35
51171,2386,GLN,75,39,139,44
51172,2386,GLN,65,68,345,36
51173,2386,GLN,88,23,244,40
51174,2386,GLN,81,30,303,40
51175,2386,GLN,72,39,081,31
51176,2386,GLN,82,09,348,
51177,2387,GPS,02,13,323,30
51178,2387,GPS,04,13,074,36
51179,2387,GPS,05,16,305,42
51180,2387,GPS,06,29,206,36
51181,2387,GPS,07,67,130,36
51182,2387,GPS,11,45,247,44
51183,2387,GPS,13,04,254,30
51184,2387,GPS,20,53,295,40
51185,2387,GPS,29,05,322,34
51186,2387,GPS,30,43,189,35
51187,2387,GLN,74,43,057,29
51188,2387,GLN,66,20,289,36
51189,2387,GLN,73,10,021,40
51190,2387,GLN,75,39,139,43
51191,2387,GLN,65,68,345,35
51192,2387,GLN,88,23,244,42
51193,2387,GLN,81,30,303,40
51194,2387,GLN,72,39,081,29
51195,2387,GLN,82,09,348,
51196,2388,GPS,02,13,323,34
51197,2388,GPS,04,13,074,29
51198,2388,GPS,05,16,305,34
51199,2388,GPS,06,29,206,34
51200,2388,GPS,07,67,130,38
51201,2388,GPS,11,45,247,36
51202,2388,GPS,13,04,254,34
51203,2388,GPS,16,12,037,28
51204,2388,GPS,20,53,295,38
51205,2388,GPS,29,05,322,32
51206,2388,GPS,09,49,071,
51207,2388,GLN,74,43,057,30
51208,2388,GLN,66,20,289,34
51209,2388,GLN,73,10,021,33
51210,2388,GLN,75,39,139,41
51211,2388,GLN,65,68,345,31
51212,2388,GLN,88,23,244,38
51213,2388,GLN,81,30,303,40
51214,2388,GLN,72,39,081,28
51215,2388,GLN,82,09,348,
51216,2389,GPS,02,13,323,37
51217,2389,GPS,04,13,074,31
51218,2389,GPS,05,16,305,35
51219,2389,GPS,06,29,206,35
51220,2389,GPS,07,67,130,38
51221,2389,GPS,09,49,071,28
51222,2389,GPS,11,45,247,42
51223,2389,GPS,13,04,254,29
51224,2389,GPS,16,12,037,27
51225,2389,GPS,20,53,295,36
51226,2389,GPS,29,05,322,32
51227,2389,GPS,30,43,189,31
51228,2389,GLN,74,43,057,23
51229,2389,GLN,66,20,289,35
51230,2389,GLN,73,10,021,34
51231,2389,GLN,75,39,139,44
51232,2389,GLN,65,68,345,36
51233,2389,GLN,88,23,244,41
51234,2389,GLN,81,30,303,39
51235,2389,GLN,82,09,348,
51236,2390,GPS,02,13,323,41
51237,2390,GPS,04,13,074,34
51238,2390,GPS,05,16,305,36
51239,2390,GPS,06,29,206,36
51240,2390,GPS,07,67,130,37
51241,2390,GPS,09,49,071,28
51242,2390,GPS,11,45,247,44
51243,2390,GPS,13,04,254,29
51244,2390,GPS,16,12,037,25
51245,2390,GPS,20,53,295,35
51246,2390,GPS,29,05,322,32
51247,2390,GPS,30,43,189,29
51248,2390,GLN,66,20,289,33
51249,2390,GLN,82,09,348,35
51250,2390,GLN,73,10,021,36
51251,2390,GLN,75,39,139,43
51252,2390,GLN,65,68,345,35
51253,2390,GLN,88,23,244,44
51254,2390,GLN,81,30,303,39
51255,2390,GLN,74,43,057,
51256,2390,GLN,72,39,081,
51257,2391,GPS,02,13,323,42
51258,2391,GPS,04,13,074,35
51259,2391,GPS,05,16,305,38
51260,2391,GPS,06,29,206,35
51261,2391,GPS,07,67,130,39
51262,2391,GPS,11,45,247,37
51263,2391,GPS,13,04,254,31
51264,2391,GPS,16,12,037,27
51265,2391,GPS,20,53,295,33
51266,2391,GPS,29,05,322,32
51267,2391,GPS,30,43,189,30
51268,2391,GLN,66,20,289,34
51269,2391,GLN,73,10,021,36
51270,2391,GLN,75,39,139,40
51271,2391,GLN,65,68,345,35
51272,2391,GLN,88,23,244,44
51273,2391,GLN,81,30,303,38
51274,2391,GLN,72,39,081,29
51275,2392,GPS,02,13,323,41
51276,2392,GPS,04,13,074,37
51277,2392,GPS,05,16,305,34
51278,2392,GPS,06,29,206,38
51279,2392,GPS,07,67,130,37
51280,2392,GPS,09,49,071,31
51281,2392,GPS,11,45,247,42
51282,2392,GPS,13,04,254,28
51283,2392,GPS,16,12,037,28
51284,2392,GPS,20,53,295,38
51285,2392,GPS,29,05,322,31
51286,2392,GPS,30,43,189,34
51287,2392,GLN,66,20,289,37
51288,2392,GLN,82,09,348,31
51289,2392,GLN,73,10,021,37
51290,2392,GLN,75,39,139,42
51291,2392,GLN,65,68,345,39
51292,2392,GLN,88,23,244,40
51293,2392,GLN,81,30,303,37
51294,2392,GLN,74,43,057,
51295,2393,GPS,02,13,323,36
51296,2393,GPS,04,13,074,36
51297,2393,GPS,05,16,305,33
51298,2393,GPS,06,29,206,31
51299,2393,GPS,07,67,130,36
51300,2393,GPS,11,45,247,42
51301,2393,GPS,13,04,254,31
51302,2393,GPS,20,53,295,41
51303,2393,GPS,30,43,189,32
51304,2393,GLN,66,20,289,39
51305,2393,GLN,73,10,021,37
51306,2393,GLN,75,39,139,35
51307,2393,GLN,65,68,345,33
51308,2393,GLN,88,23,244,41
51309,2393,GLN,81,30,303,41
51310,2393,GLN,72,39,081,26
51311,2394,GPS,02,13,323,35
51312,2394,GPS,04,13,074,32
51313,2394,GPS,05,16,305,31
51314,2394,GPS,06,29,206,36
51315,2394,GPS,07,67,130,39
51316,2394,GPS,09,49,071,28
51317,2394,GPS,11,45,247,45
51318,2394,GPS,13,04,254,26
51319,2394,GPS,20,53,295,30
51320,2394,GPS,29,05,322,30
51321,2394,GPS,30,43,189,33
51322,2394,GPS,16,12,037,
51323,2394,GLN,66,20,289,34
51324,2394,GLN,73,10,021,34
51325,2394,GLN,75,39,139,39
51326,2394,GLN,65,68,345,33
51327,2394,GLN,88,23,244,42
51328,2394,GLN,81,30,303,37
51329,2394,GLN,72,39,081,29
51330,2394,GLN,74,43,057,
51331,2394,GLN,82,09,348,
51332,2395,GPS,02,13,323,40
51333,2395,GPS,04,13,074,37
51334,2395,GPS,05,16,305,40
51335,2395,GPS,06,29,206,32
51336,2395,GPS,07,67,130,41
51337,2395,GPS,11,45,247,42
51338,2395,GPS,13,04,254,27
51339,2395,GPS,20,53,295,44
51340,2395,GPS,29,05,322,30
51341,2395,GPS,30,43,189,31
51342,2395,GPS,16,12,037,
51343,2395,GLN,74,43,057,26
51344,2395,GLN,66,20,289,42
51345,2395,GLN,73,10,021,38
51346,2395,GLN,75,39,139,40
51347,2395,GLN,65,68,345,28
51348,2395,GLN,88,23,244,46
51349,2395,GLN,81,30,303,46
51350,2395,GLN,72,39,081,29
51351,2395,GLN,82,09,348,
51352,2396,GPS,02,13,323,44
51353,2396,GPS,04,13,074,30
51354,2396,GPS,05,16,305,40
51355,2396,GPS,06,29,206,39
51356,2396,GPS,11,45,247,43
51357,2396,GPS,13,04,254,32
51358,2396,GPS,20,53,295,46
51359,2396,GPS,30,43,189,31
51360,2396,GPS,09,49,071,
51361,2396,GPS,16,12,037,
51362,2396,GLN,66,20,289,44
51363,2396,GLN,73,10,021,36
51364,2396,GLN,75,39,139,39
51365,2396,GLN,65,68,345,33
51366,2396,GLN,88,23,244,43
51367,2396,GLN,81,30,303,49
51368,2396,GLN,82,09,348,
51369,2397,GPS,02,13,323,37
51370,2397,GPS,05,16,305,39
51371,2397,GPS,06,29,206,37
51372,2397,GPS,11,45,247,48
51373,2397,GPS,13,04,254,30
51374,2397,GPS,20,53,295,38
51375,2397,GPS,29,05,322,27
51376,2397,GPS,30,43,189,34
51377,2397,GPS,07,67,130,
51378,2397,GPS,09,49,071,
51379,2397,GPS,16,12,037,
51380,2397,GLN,66,20,289,44
51381,2397,GLN,73,10,021,39
51382,2397,GLN,75,39,139,33
51383,2397,GLN,65,68,345,37
51384,2397,GLN,88,23,244,45
51385,2397,GLN,81,30,303,39
51386,2397,GLN,74,43,057,
51387,2397,GLN,82,09,348,
51388,2397,GLN,72,39,081,
51389,2398,GPS,02,13,323,31
51390,2398,GPS,05,16,305,38
51391,2398,GPS,06,29,206,39
51392,2398,GPS,09,49,071,27
51393,2398,GPS,11,45,247,48
51394,2398,GPS,13,04,254,31
51395,2398,GPS,20,53,295,44
51396,2398,GPS,29,05,322,29
51397,2398,GPS,30,43,189,35
51398,2398,GPS,04,13,074,
51399,2398,GPS,07,67,130,
51400,2398,GPS,16,12,037,
51401,2398,GLN,66,20,289,33
51402,2398,GLN,73,10,021,39
51403,2398,GLN,75,39,139,26
51404,2398,GLN,65,68,345,42
51405,2398,GLN,88,23,244,43
51406,2398,GLN,81,30,303,38
51407,2398,GLN,74,43,057,
51408,2398,GLN,82,09,348,
51409,2398,GLN,72,39,081,
51410,2399,GPS,02,13,323,39
51411,2399,GPS,05,16,305,34
51412,2399,GPS,06,29,206,34
51413,2399,GPS,09,49,071,28
51414,2399,GPS,11,45,247,50
51415,2399,GPS,13,04,254,34
51416,2399,GPS,16,12,037,31
51417,2399,GPS,20,53,295,44
51418,2399,GPS,29,05,322,29
51419,2399,GPS,30,43,189,36
51420,2399,GPS,04,13,074,
51421,2399,GPS,07,67,130,
51422,2399,GLN,74,43,057,27
51423,2399,GLN,66,20,289,42
51424,2399,GLN,73,10,021,37
51425,2399,GLN,75,39,139,30
51426,2399,GLN,65,68,345,39
51427,2399,GLN,88,23,244,48
51428,2399,GLN,81,30,303,33
51429,2399,GLN,82,09,348,
51430,2399,GLN,72,39,081,
51431,2400,GPS,02,13,323,30
51432,2400,GPS,05,16,305,37
51433,2400,GPS,06,29,206,31
51434,2400,GPS,07,67,130,27
51435,2400,GPS,09,49,071,27
51436,2400,GPS,11,45,247,49
51437,2400,GPS,13,04,254,33
51438,2400,GPS,20,53,295,42
51439,2400,GPS,29,05,322,34
51440,2400,GPS,30,43,189,32
51441,2400,GPS,04,13,074,
51442,2400,GLN,74,43,057,26
51443,2400,GLN,66,20,289,37
51444,2400,GLN,73,10,021,33
51445,2400,GLN,75,39,139,27
51446,2400,GLN,65,68,345,39
51447,2400,GLN,88,23,244,43
51448,2400,GLN,81,30,303,45
51449,2400,GLN,82,09,348,
51450,2400,GLN,72,39,081,
51451,2401,GPS,02,13,323,37
51452,2401,GPS,05,16,305,41
51453,2401,GPS,06,29,206,35
51454,2401,GPS,09,49,071,29
51455,2401,GPS,11,45,247,48
51456,2401,GPS,13,04,254,27
51457,2401,GPS,16,12,037,32
51458,2401,GPS,20,53,295,36
51459,2401,GPS,29,05,322,29
51460,2401,GPS,30,43,189,27
51461,2401,GPS,04,13,074,
51462,2401,GLN,66,20,289,33
51463,2401,GLN,73,10,021,35
51464,2401,GLN,65,68,345,39
51465,2401,GLN,88,23,244,45
51466,2401,GLN,81,30,303,46
51467,2401,GLN,82,09,348,
51468,2401,GLN,72,39,081,
51469,2402,GPS,02,13,323,39
51470,2402,GPS,04,13,074,26
51471,2402,GPS,05,16,305,43
51472,2402,GPS,06,29,206,36
51473,2402,GPS,09,49,071,28
51474,2402,GPS,11,45,247,46
51475,2402,GPS,20,53,295,40
51476,2402,GPS,30,43,189,33
51477,2402,GPS,07,67,130,
51478,2402,GLN,66,20,289,32
51479,2402,GLN,73,10,021,40
51480,2402,GLN,75,39,139,26
51481,2402,GLN,65,68,345,37
51482,2402,GLN,88,23,244,45
51483,2402,GLN,81,30,303,45
51484,2402,GLN,72,39,081,28
51485,2402,GLN,74,43,057,
51486,2402,GLN,82,09,348,
51487,2403,GPS,02,13,323,40
51488,2403,GPS,05,16,305,36
51489,2403,GPS,06,29,206,38
51490,2403,GPS,09,49,071,26
51491,2403,GPS,11,45,247,42
51492,2403,GPS,13,04,254,35
51493,2403,GPS,20,53,295,30
51494,2403,GPS,29,05,322,28
51495,2403,GPS,30,43,189,36
51496,2403,GPS,07,67,130,
51497,2403,GPS,16,12,037,
51498,2403,GLN,74,43,057,32
51499,2403,GLN,66,20,289,35
51500,2403,GLN,73,10,021,37
51501,2403,GLN,65,68,345,37
51502,2403,GLN,88,23,244,42
51503,2403,GLN,81,30,303,39
51504,2403,GLN,82,09,348,
51505,2404,GPS,02,13,323,35
51506,2404,GPS,05,16,305,39
51507,2404,GPS,06,29,206,39
51508,2404,GPS,09,49,071,36
51509,2404,GPS,11,45,247,43
51510,2404,GPS,13,04,254,40
51511,2404,GPS,16,12,037,31
51512,2404,GPS,20,53,295,40
51513,2404,GPS,29,05,322,30
51514,2404,GPS,30,43,189,37
51515,2404,GPS,04,13,074,
51516,2404,GPS,07,67,130,
51517,2404,GLN,74,43,057,36
51518,2404,GLN,66,20,289,46
51519,2404,GLN,73,10,021,39
51520,2404,GLN,75,39,139,26
51521,2404,GLN,65,68,345,38
51522,2404,GLN,88,23,244,37
51523,2404,GLN,81,30,303,39
51524,2404,GLN,82,09,348,
51525,2404,GLN,72,39,081,
51526,2405,GPS,02,13,323,39
51527,2405,GPS,05,16,305,37
51528,2405,GPS,06,29,206,38
51529,2405,GPS,09,49,071,36
51530,2405,GPS,11,45,247,42
51531,2405,GPS,13,04,254,29
51532,2405,GPS,16,12,037,28
51533,2405,GPS,20,53,295,37
51534,2405,GPS,29,05,322,27
51535,2405,GPS,30,43,189,35
51536,2405,GPS,04,13,074,
51537,2405,GPS,07,67,130,
51538,2405,GLN,74,43,057,34
51539,2405,GLN,66,20,289,39
51540,2405,GLN,73,10,021,38
51541,2405,GLN,65,68,345,36
51542,2405,GLN,88,23,244,41
51543,2405,GLN,81,30,303,42
51544,2405,GLN,82,09,348,
51545,2405,GLN,72,39,081,
51546,2406,GPS,02,13,323,40
51547,2406,GPS,05,16,305,36
51548,2406,GPS,06,29,206,38
51549,2406,GPS,09,49,071,41
51550,2406,GPS,11,45,247,32
51551,2406,GPS,13,04,254,35
51552,2406,GPS,16,12,037,32
51553,2406,GPS,20,53,295,33
51554,2406,GPS,29,05,322,36
51555,2406,GPS,30,43,189,38
51556,2406,GPS,04,13,074,
51557,2406,GPS,07,67,130,
51558,2406,GLN,74,43,057,38
51559,2406,GLN,66,20,289,40
51560,2406,GLN,73,10,021,39
51561,2406,GLN,65,68,345,36
51562,2406,GLN,88,23,244,43
51563,2406,GLN,81,30,303,40
51564,2406,GLN,82,09,348,
51565,2406,GLN,72,39,081,
51566,2407,GPS,02,13,323,39
51567,2407,GPS,05,16,305,45
51568,2407,GPS,06,29,206,38
51569,2407,GPS,09,49,071,44
51570,2407,GPS,11,45,247,45
51571,2407,GPS,13,04,254,39
51572,2407,GPS,16,12,037,37
51573,2407,GPS,20,53,295,44
51574,2407,GPS,29,05,322,32
51575,2407,GPS,30,43,189,29
51576,2407,GPS,04,13,074,
51577,2407,GPS,07,67,130,
51578,2407,GLN,74,43,057,42
51579,2407,GLN,66,20,289,37
51580,2407,GLN,73,10,021,39
51581,2407,GLN,65,68,345,33
51582,2407,GLN,88,23,244,38
51583,2407,GLN,81,30,303,46
51584,2407,GLN,82,09,348,
51585,2407,GLN,72,39,081,
51586,2408,GPS,02,13,323,37
51587,2408,GPS,05,16,305,36
51588,2408,GPS,06,29,206,40
51589,2408,GPS,09,49,071,41
51590,2408,GPS,11,45,247,46
51591,2408,GPS,13,04,254,39
51592,2408,GPS,16,12,037,34
51593,2408,GPS,20,53,295,37
51594,2408,GPS,29,05,322,31
51595,2408,GPS,30,43,189,39
51596,2408,GPS,04,13,074,
51597,2408,GPS,07,67,130,
51598,2408,GLN,74,43,057,36
51599,2408,GLN,66,20,289,41
51600,2408,GLN,73,10,021,42
51601,2408,GLN,65,68,345,39
51602,2408,GLN,88,23,244,41
51603,2408,GLN,81,30,303,46
51604,2408,GLN,72,39,081,34
51605,2408,GLN,82,09,348,
51606,2409,GPS,02,13,323,39
51607,2409,GPS,05,16,305,35
51608,2409,GPS,06,29,206,33
51609,2409,GPS,09,49,071,41
51610,2409,GPS,11,45,247,39
51611,2409,GPS,13,04,254,37
51612,2409,GPS,16,12,037,33
51613,2409,GPS,20,53,295,40
51614,2409,GPS,29,05,322,28
51615,2409,GPS,30,43,189,29
51616,2409,GPS,04,13,074,
51617,2409,GPS,07,67,130,
51618,2409,GLN,74,43,057,40
51619,2409,GLN,66,20,289,39
51620,2409,GLN,73,10,021,41
51621,2409,GLN,65,68,345,34
51622,2409,GLN,88,23,244,42
51623,2409,GLN,81,30,303,41
51624,2409,GLN,82,09,348,
51625,2410,GPS,02,13,323,41
51626,2410,GPS,05,16,305,36
51627,2410,GPS,07,67,130,31
51628,2410,GPS,09,49,071,47
51629,2410,GPS,11,45,247,36
51630,2410,GPS,13,04,254,36
51631,2410,GPS,16,12,037,39
51632,2410,GPS,20,53,295,38
51633,2410,GPS,29,05,322,33
51634,2410,GPS,30,43,189,33
51635,2410,GPS,04,13,074,
51636,2410,GLN,74,43,057,36
51637,2410,GLN,66,20,289,32
51638,2410,GLN,73,10,021,40
51639,2410,GLN,65,68,345,31
51640,2410,GLN,88,23,244,44
51641,2410,GLN,81,30,303,41
51642,2410,GLN,82,09,348,
51643,2410,GLN,72,39,081,
51644,2411,GPS,02,13,323,40
51645,2411,GPS,05,16,305,46
51646,2411,GPS,06,29,206,33
51647,2411,GPS,07,67,130,36
51648,2411,GPS,09,49,071,45
51649,2411,GPS,11,45,247,40
51650,2411,GPS,13,04,254,33
51651,2411,GPS,16,12,037,28
51652,2411,GPS,20,53,295,44
51653,2411,GPS,30,43,189,31
51654,2411,GPS,04,13,074,
51655,2411,GLN,74,43,057,30
51656,2411,GLN,66,20,289,40
51657,2411,GLN,73,10,021,43
51658,2411,GLN,75,39,139,29
51659,2411,GLN,65,68,345,38
51660,2411,GLN,88,23,244,45
51661,2411,GLN,81,30,303,36
51662,2411,GLN,72,39,081,32
51663,2411,GLN,82,09,348,
51664,2412,GPS,02,13,323,30
51665,2412,GPS,05,16,305,48
51666,2412,GPS,07,67,130,34
51667,2412,GPS,09,49,071,42
51668,2412,GPS,11,45,247,44
51669,2412,GPS,13,04,254,39
51670,2412,GPS,16,12,037,37
51671,2412,GPS,20,53,295,40
51672,2412,GPS,29,05,322,35
51673,2412,GPS,30,43,189,31
51674,2412,GPS,04,13,074,
51675,2412,GLN,74,43,057,37
51676,2412,GLN,66,20,289,30
51677,2412,GLN,73,10,021,43
51678,2412,GLN,65,68,345,32
51679,2412,GLN,88,23,244,41
51680,2412,GLN,81,30,303,42
51681,2412,GLN,82,09,348,
51682,2413,GPS,02,13,323,43
51683,2413,GPS,05,16,305,35
51684,2413,GPS,06,29,206,31
51685,2413,GPS,07,67,130,32
51686,2413,GPS,09,49,071,46
51687,2413,GPS,11,45,247,43
51688,2413,GPS,13,04,254,40
51689,2413,GPS,16,12,037,27
51690,2413,GPS,20,53,295,44
51691,2413,GPS,29,05,322,28
51692,2413,GPS,30,43,189,39
51693,2413,GPS,04,13,074,
51694,2413,GLN,74,43,057,34
51695,2413,GLN,66,20,289,46
51696,2413,GLN,73,10,021,43
51697,2413,GLN,65,68,345,37
51698,2413,GLN,88,23,244,43
51699,2413,GLN,81,30,303,48
51700,2413,GLN,72,39,081,30
51701,2413,GLN,82,09,348,
51702,2414,GPS,02,13,323,39
51703,2414,GPS,05,16,305,46
51704,2414,GPS,06,29,206,29
51705,2414,GPS,07,67,130,31
51706,2414,GPS,09,49,071,39
51707,2414,GPS,11,45,247,45
51708,2414,GPS,13,04,254,40
51709,2414,GPS,16,12,037,32
51710,2414,GPS,20,53,295,43
51711,2414,GPS,29,05,322,31
51712,2414,GPS,30,43,189,33
51713,2414,GPS,04,13,074,
51714,2414,GLN,74,43,057,36
51715,2414,GLN,66,20,289,42
51716,2414,GLN,73,10,021,45
51717,2414,GLN,65,68,345,37
51718,2414,GLN,88,23,244,41
51719,2414,GLN,81,30,303,48
51720,2414,GLN,72,39,081,29
51721,2414,GLN,82,09,348,
51722,2415,GPS,02,13,323,38
51723,2415,GPS,05,16,305,34
51724,2415,GPS,06,29,206,29
51725,2415,GPS,07,67,130,28
51726,2415,GPS,09,49,071,44
51727,2415,GPS,11,45,247,41
51728,2415,GPS,13,04,254,39
51729,2415,GPS,16,12,037,32
51730,2415,GPS,20,53,295,43
51731,2415,GPS,29,05,322,29
51732,2415,GPS,30,43,189,37
51733,2415,GPS,04,13,074,
51734,2415,GLN,74,43,057,28
51735,2415,GLN,66,20,289,42
51736,2415,GLN,73,10,021,44
51737,2415,GLN,75,39,139,27
51738,2415,GLN,65,68,345,36
51739,2415,GLN,88,23,244,44
51740,2415,GLN,81,30,303,41
51741,2415,GLN,72,39,081,34
51742,2415,GLN,82,09,348,
51743,2416,GPS,02,13,323,31
51744,2416,GPS,05,16,305,42
51745,2416,GPS,06,29,206,28
51746,2416,GPS,07,67,130,29
51747,2416,GPS,09,49,071,39
51748,2416,GPS,11,45,247,40
51749,2416,GPS,13,04,254,35
51750,2416,GPS,20,53,295,33
51751,2416,GPS,29,05,322,30
51752,2416,GPS,30,43,189,38
51753,2416,GPS,04,13,074,
51754,2416,GLN,74,43,057,33
51755,2416,GLN,66,20,289,32
51756,2416,GLN,73,10,021,46
51757,2416,GLN,65,68,345,28
51758,2416,GLN,88,23,244,43
51759,2416,GLN,81,30,303,44
51760,2416,GLN,72,39,081,34
51761,2416,GLN,82,09,348,
51762,2417,GPS,02,13,323,41
51763,2417,GPS,05,16,305,44
51764,2417,GPS,06,29,206,30
51765,2417,GPS,07,67,130,35
51766,2417,GPS,09,49,071,43
51767,2417,GPS,11,45,247,41
51768,2417,GPS,13,04,254,39
51769,2417,GPS,16,12,037,29
51770,2417,GPS,20,53,295,42
51771,2417,GPS,30,43,189,32
51772,2417,GPS,04,13,074,
51773,2417,GLN,74,43,057,35
51774,2417,GLN,66,20,289,39
51775,2417,GLN,73,10,021,43
51776,2417,GLN,65,68,345,35
51777,2417,GLN,88,23,244,42
51778,2417,GLN,81,30,303,40
51779,2417,GLN,72,39,081,35
51780,2417,GLN,82,09,348,
51781,2418,GPS,02,13,323,41
51782,2418,GPS,05,16,305,43
51783,2418,GPS,06,29,206,31
51784,2418,GPS,07,67,130,35
51785,2418,GPS,09,49,071,42
51786,2418,GPS,11,45,247,42
51787,2418,GPS,13,04,254,29
51788,2418,GPS,16,12,037,27
51789,2418,GPS,20,53,295,39
51790,2418,GPS,30,43,189,27
51791,2418,GPS,04,13,074,
51792,2418,GPS,29,05,322,
51793,2418,GLN,74,43,057,35
51794,2418,GLN,66,20,289,41
51795,2418,GLN,73,10,021,43
51796,2418,GLN,75,39,139,27
51797,2418,GLN,65,68,345,33
51798,2418,GLN,88,23,244,40
51799,2418,GLN,81,30,303,48
51800,2418,GLN,72,39,081,33
51801,2418,GLN,82,09,348,
51802,2419,GPS,02,13,323,41
51803,2419,GPS,05,16,305,41
51804,2419,GPS,06,29,206,38
51805,2419,GPS,07,67,130,41
51806,2419,GPS,09,49,071,38
51807,2419,GPS,11,45,247,41
51808,2419,GPS,13,04,254,44
51809,2419,GPS,16,12,037,32
51810,2419,GPS,20,53,295,39
51811,2419,GPS,29,05,322,35
51812,2419,GPS,30,43,189,36
51813,2419,GPS,04,13,074,
51814,2419,GLN,74,43,057,37
51815,2419,GLN,66,20,289,42
51816,2419,GLN,73,10,021,42
51817,2419,GLN,75,39,139,32
51818,2419,GLN,65,68,345,35
51819,2419,GLN,88,23,244,45
51820,2419,GLN,81,30,303,48
51821,2419,GLN,72,39,081,42
51822,2419,GLN,82,09,348,
51823,2420,GPS,02,13,323,41
51824,2420,GPS,05,16,305,43
51825,2420,GPS,06,29,206,38
51826,2420,GPS,07,67,130,37
51827,2420,GPS,09,49,071,41
51828,2420,GPS,11,45,247,47
51829,2420,GPS,13,04,254,38
51830,2420,GPS,16,12,037,29
51831,2420,GPS,20,53,295,40
51832,2420,GPS,29,05,322,28
