rid,date,time,lat,lng
1945,2022-08-30,16:15:34 Z,52.476945666666666,13.419913
1946,2022-08-30,16:15:39 Z,52.4768895,13.419868666666666
1947,2022-08-30,16:15:44 Z,52.47683516666667,13.419862333333333
1948,2022-08-30,16:15:49 Z,52.476816666666664,13.419877
1949,2022-08-30,16:15:54 Z,52.4767825,13.41987
1950,2022-08-30,16:15:59 Z,52.476776,13.419884166666666
1951,2022-08-30,16:16:04 Z,52.476813666666665,13.419902666666667
1952,2022-08-30,16:16:09 Z,52.476867666666664,13.4199325
1953,2022-08-30,16:16:14 Z,52.47682533333333,13.419978
1954,2022-08-30,16:16:19 Z,52.476831,13.419961833333334
1955,2022-08-30,16:16:24 Z,52.476837,13.419962833333333
1956,2022-08-30,16:16:29 Z,52.47683166666667,13.419960166666666
1957,2022-08-30,16:16:34 Z,52.476805,13.419948
1958,2022-08-30,16:16:39 Z,52.476802666666664,13.419887833333334
1959,2022-08-30,16:16:44 Z,52.47682266666666,13.4198535
1960,2022-08-30,16:16:49 Z,52.47683833333333,13.419847833333334
1961,2022-08-30,16:16:54 Z,52.476866666666666,13.4198625
1962,2022-08-30,16:16:59 Z,52.476874333333335,13.419883666666667
1963,2022-08-30,16:17:04 Z,52.476895,13.419905666666667
1964,2022-08-30,16:17:09 Z,52.47690016666667,13.419846333333334
1965,2022-08-30,16:17:14 Z,52.47692133333334,13.4198045
1966,2022-08-30,16:17:44 Z,52.47699166666666,13.419896833333333
1967,2022-08-30,16:17:49 Z,52.4769595,13.4199285
1968,2022-08-30,16:17:49 Z,52.4769595,13.4199285
1969,2022-08-30,16:17:54 Z,52.476948,13.419932333333334
1970,2022-08-30,16:17:59 Z,52.4769085,13.419827666666666
1971,2022-08-30,16:18:04 Z,52.47687966666667,13.419836
1972,2022-08-30,16:18:09 Z,52.4769015,13.4198615
1973,2022-08-30,16:18:14 Z,52.476892,13.419857166666667
1974,2022-08-30,16:18:19 Z,52.476886666666665,13.4198815
1975,2022-08-30,16:18:24 Z,52.4769085,13.419905666666667
1976,2022-08-30,16:18:29 Z,52.47695,13.419935
1977,2022-08-30,16:18:34 Z,52.476910833333335,13.4199385
1978,2022-08-30,16:18:39 Z,52.4768805,13.419912666666667
1979,2022-08-30,16:18:44 Z,52.4768795,13.419910333333334
1980,2022-08-30,16:18:49 Z,52.4768835,13.419890666666667
1981,2022-08-30,16:18:54 Z,52.476791666666664,13.419844166666667
1982,2022-08-30,16:18:59 Z,52.476832333333334,13.419889333333334
1983,2022-08-30,16:19:04 Z,52.47673833333333,13.4198415
1984,2022-08-30,16:19:09 Z,52.476698166666665,13.419830333333334
1985,2022-08-30,16:19:14 Z,52.476663333333335,13.419820166666666
1986,2022-08-30,16:19:19 Z,52.476663,13.419801
1987,2022-08-30,16:19:24 Z,52.4766995,13.419805666666667
1988,2022-08-30,16:19:29 Z,52.476740666666664,13.419818833333334
1989,2022-08-30,16:19:34 Z,52.47678833333333,13.4198555
1990,2022-08-30,16:19:39 Z,52.476785,13.419865833333333
1991,2022-08-30,16:19:44 Z,52.476740166666666,13.419862166666666
1992,2022-08-30,16:19:49 Z,52.47675533333334,13.419859833333334
1993,2022-08-30,16:19:54 Z,52.47679566666667,13.419885833333334
1994,2022-08-30,16:19:59 Z,52.47686016666667,13.4199095
1995,2022-08-30,16:20:04 Z,52.476847666666664,13.419916833333334
1996,2022-08-30,16:20:09 Z,52.47684783333333,13.419936666666667
1997,2022-08-30,16:20:14 Z,52.47681583333333,13.419936666666667
1998,2022-08-30,16:20:19 Z,52.47678666666667,13.419942333333333
1999,2022-08-30,16:20:24 Z,52.47679883333333,13.419941666666666
2000,2022-08-30,16:20:29 Z,52.476789833333335,13.419946666666666
2001,2022-08-30,16:20:34 Z,52.47680416666667,13.419932333333334
2002,2022-08-30,16:20:39 Z,52.47681983333333,13.4199205
2003,2022-08-30,16:20:44 Z,52.47682866666667,13.419928166666667
2004,2022-08-30,16:20:49 Z,52.47676,13.419921166666667
2005,2022-08-30,16:20:54 Z,52.476709166666666,13.419949166666667
2006,2022-08-30,16:20:59 Z,52.476648833333336,13.419942166666667
2007,2022-08-30,16:21:04 Z,52.476719333333335,13.419963333333333
2008,2022-08-30,16:21:09 Z,52.476836166666665,13.419967166666666
2009,2022-08-30,16:21:14 Z,52.476895666666664,13.4199905
2010,2022-08-30,16:21:19 Z,52.4768485,13.419989666666666
2011,2022-08-30,16:21:24 Z,52.476792333333336,13.419987333333333
2012,2022-08-30,16:21:29 Z,52.4767135,13.419966166666667
2013,2022-08-30,16:21:34 Z,52.476744833333335,13.420000833333333
2014,2022-08-30,16:21:39 Z,52.4767535,13.419938666666667
2015,2022-08-30,16:21:44 Z,52.47675616666667,13.419924333333334
2016,2022-08-30,16:21:49 Z,52.476783166666664,13.419934666666666
2017,2022-08-30,16:21:54 Z,52.47678783333333,13.419936
2018,2022-08-30,16:21:59 Z,52.476777166666665,13.419940166666667
2019,2022-08-30,16:22:04 Z,52.47678466666667,13.4199295
2020,2022-08-30,16:22:09 Z,52.476794166666664,13.419899833333334
2021,2022-08-30,16:22:14 Z,52.47679383333333,13.419842666666666
2022,2022-08-30,16:22:19 Z,52.47679466666666,13.419811333333334
2023,2022-08-30,16:22:24 Z,52.47678966666667,13.419800333333333
2024,2022-08-30,16:22:29 Z,52.47680583333333,13.419781833333333
2025,2022-08-30,16:22:34 Z,52.47681683333333,13.419773166666667
2026,2022-08-30,16:22:39 Z,52.476837333333336,13.419778833333334
2027,2022-08-30,16:22:44 Z,52.476882333333336,13.41979
2028,2022-08-30,16:22:49 Z,52.476909,13.419828166666667
2029,2022-08-30,16:22:54 Z,52.4769055,13.419784666666667
2030,2022-08-30,16:22:59 Z,52.4769135,13.419746833333333
2031,2022-08-30,16:23:04 Z,52.47692816666667,13.419742833333334
2032,2022-08-30,16:23:09 Z,52.4769035,13.4197095
2033,2022-08-30,16:23:14 Z,52.47692383333333,13.419752
2034,2022-08-30,16:23:19 Z,52.476904,13.419735666666666
2035,2022-08-30,16:23:24 Z,52.476895166666665,13.419767166666666
2036,2022-08-30,16:23:29 Z,52.47689183333333,13.419769333333333
2037,2022-08-30,16:23:34 Z,52.4768675,13.419814
2038,2022-08-30,16:23:39 Z,52.47692416666667,13.419857666666667
2039,2022-08-30,16:23:44 Z,52.47697683333333,13.419871833333334
2040,2022-08-30,16:23:49 Z,52.47703716666667,13.419921333333333
2041,2022-08-30,16:23:54 Z,52.477047166666665,13.419950666666667
2042,2022-08-30,16:23:59 Z,52.47703383333333,13.419988
2043,2022-08-30,16:24:04 Z,52.47706783333334,13.4199985
2044,2022-08-30,16:24:09 Z,52.476972833333335,13.420018
2045,2022-08-30,16:24:14 Z,52.476907833333335,13.4199955
2046,2022-08-30,16:24:19 Z,52.47691783333333,13.419993666666667
2047,2022-08-30,16:24:24 Z,52.4769355,13.419987333333333
2048,2022-08-30,16:24:29 Z,52.476981333333335,13.419984
2049,2022-08-30,16:24:34 Z,52.477017833333335,13.419977666666666
2050,2022-08-30,16:24:39 Z,52.47704933333333,13.420003166666667
2051,2022-08-30,16:24:44 Z,52.47703883333333,13.420008333333334
2052,2022-08-30,16:24:49 Z,52.47702366666667,13.420017666666666
2053,2022-08-30,16:24:54 Z,52.476966,13.419985333333333
2054,2022-08-30,16:24:59 Z,52.476951666666665,13.419967333333334
2055,2022-08-30,16:25:04 Z,52.476912166666665,13.419910333333334
2056,2022-08-30,16:25:09 Z,52.4769525,13.419945833333333
2057,2022-08-30,16:25:14 Z,52.476913833333334,13.419949666666668
2058,2022-08-30,16:25:19 Z,52.4769245,13.419971
2059,2022-08-30,16:25:24 Z,52.476937666666664,13.419968166666667
2060,2022-08-30,16:25:29 Z,52.476894333333334,13.419983666666667
2061,2022-08-30,16:25:34 Z,52.47691966666667,13.419992333333333
2062,2022-08-30,16:25:39 Z,52.47695483333333,13.420004166666667
2063,2022-08-30,16:25:44 Z,52.4769875,13.420017166666666
2064,2022-08-30,16:25:49 Z,52.47699716666666,13.420012833333333
2065,2022-08-30,16:25:54 Z,52.477008833333336,13.419974333333334
2066,2022-08-30,16:25:59 Z,52.4770125,13.4199355
2067,2022-08-30,16:26:04 Z,52.477023833333334,13.419901166666667
2068,2022-08-30,16:26:09 Z,52.47701683333333,13.419869333333333
2069,2022-08-30,16:26:14 Z,52.476986,13.41987
2070,2022-08-30,16:26:19 Z,52.476951666666665,13.4198515
2071,2022-08-30,16:26:24 Z,52.47696116666667,13.4198875
2072,2022-08-30,16:26:29 Z,52.4769935,13.419908666666666
2073,2022-08-30,16:26:34 Z,52.4770055,13.419894333333334
2074,2022-08-30,16:26:39 Z,52.477027666666665,13.419882333333334
2075,2022-08-30,16:26:39 Z,52.477027666666665,13.419882333333334
2076,2022-08-30,16:26:44 Z,52.47703116666667,13.419859666666667
2077,2022-08-30,16:26:49 Z,52.476992333333335,13.419854
2078,2022-08-30,16:26:54 Z,52.477007,13.419836833333333
2079,2022-08-30,16:26:59 Z,52.4770245,13.419838500000001
2080,2022-08-30,16:27:04 Z,52.4770705,13.419848833333333
2081,2022-08-30,16:27:09 Z,52.47700666666667,13.419888333333333
2082,2022-08-30,16:27:14 Z,52.476987333333334,13.419936166666666
2083,2022-08-30,16:27:19 Z,52.47697483333334,13.419935
2084,2022-08-30,16:27:24 Z,52.4769005,13.419941666666666
2085,2022-08-30,16:27:29 Z,52.4769025,13.419955333333334
2086,2022-08-30,16:27:34 Z,52.4769025,13.419959333333333
2087,2022-08-30,16:27:39 Z,52.47689466666667,13.4199575
2088,2022-08-30,16:27:44 Z,52.476838666666666,13.419921666666667
2089,2022-08-30,16:27:49 Z,52.476788,13.419904333333333
2090,2022-08-30,16:27:54 Z,52.47680033333334,13.419921
2091,2022-08-30,16:27:59 Z,52.476805666666664,13.4199265
2092,2022-08-30,16:28:04 Z,52.4768405,13.419949833333334
2093,2022-08-30,16:28:09 Z,52.476854833333334,13.419973333333333
2094,2022-08-30,16:28:14 Z,52.47684533333333,13.419982833333334
2095,2022-08-30,16:28:19 Z,52.47683966666666,13.419978
2096,2022-08-30,16:28:24 Z,52.47682966666667,13.419968666666666
2097,2022-08-30,16:28:29 Z,52.4767835,13.419967
2098,2022-08-30,16:28:29 Z,52.4767835,13.419967
2099,2022-08-30,16:28:34 Z,52.47676333333333,13.419985
2100,2022-08-30,16:28:39 Z,52.476743666666664,13.419984666666666
2101,2022-08-30,16:28:44 Z,52.476782,13.420000333333334
2102,2022-08-30,16:28:49 Z,52.47683033333333,13.419999666666667
2103,2022-08-30,16:28:54 Z,52.476886666666665,13.420000666666667
2104,2022-08-30,16:28:59 Z,52.4769,13.4199625
2105,2022-08-30,16:29:04 Z,52.47690583333333,13.4199355
2106,2022-08-30,16:29:09 Z,52.476903166666666,13.419943166666666
2107,2022-08-30,16:29:14 Z,52.47692216666667,13.419968166666667
2108,2022-08-30,16:29:19 Z,52.476932166666664,13.4199815
2109,2022-08-30,16:29:24 Z,52.476962666666665,13.419977333333334
2110,2022-08-30,16:29:29 Z,52.47698966666667,13.419943333333332
2111,2022-08-30,16:29:34 Z,52.47698783333333,13.419918333333333
2112,2022-08-30,16:29:39 Z,52.4769955,13.419882666666666
2113,2022-08-30,16:29:44 Z,52.47699266666667,13.419863666666666
